ra,dec,d,phase
114.33666,-5.7452,1130.1523,293
114.32711,-5.7314,1123.7514,293
114.31465,-5.71771,1117.3223,293
114.29922,-5.70403,1110.865,293
114.28052,-5.69041,1104.3791,293
114.25874,-5.67699,1097.8649,293
114.23345,-5.66365,1091.3222,293
114.2048,-5.65042,1084.751,293
114.17271,-5.63734,1078.1513,293
114.13689,-5.62457,1071.5231,293
114.09736,-5.61187,1064.8664,293
114.05411,-5.59947,1058.1815,293
114.00683,-5.5872,1051.4681,293
113.95552,-5.57528,1044.7267,293
113.90023,-5.56357,1037.9571,293
113.84054,-5.55216,1031.1596,293
113.77665,-5.54098,1024.3345,293
113.70823,-5.53005,1017.4817,293
113.63525,-5.51952,1010.6018,293
113.55774,-5.50925,1003.6947,293
113.47548,-5.49924,996.761,293
113.3883,-5.48959,989.8008,293
113.29628,-5.48023,982.8146,293
113.19919,-5.47118,975.8028,293
113.097,-5.46234,968.7657,293
112.98952,-5.45379,961.7037,293
112.87671,-5.44568,954.6174,293
112.75851,-5.43768,947.5074,293
112.63475,-5.42989,940.3741,293
112.50539,-5.42242,933.2181,293
112.37034,-5.4151,926.04,293
112.22949,-5.40798,918.8405,293
112.08281,-5.40094,911.6201,293
111.93007,-5.394,904.3798,293
111.77136,-5.3871,897.12,293
111.6065,-5.38032,889.8416,293
111.43535,-5.3734,882.5454,293
111.25791,-5.36654,875.2321,293
111.07413,-5.35943,867.9027,293
110.88393,-5.35211,860.558,293
110.68716,-5.34452,853.1987,293
110.48392,-5.33661,845.8258,293
110.27393,-5.32829,838.4404,293
110.0572,-5.31954,831.0432,293
109.83371,-5.31014,823.6353,293
109.60343,-5.29999,816.2174,293
109.36627,-5.28912,808.7907,293
109.12204,-5.27739,801.3561,293
108.87093,-5.26471,793.9146,293
108.61279,-5.2508,786.4672,293
108.34746,-5.23574,779.015,293
108.07505,-5.21934,771.5587,293
107.79545,-5.20133,764.0995,293
107.5086,-5.18183,756.6384,293
107.21451,-5.1604,749.1763,293
106.91309,-5.13706,741.7142,293
106.60439,-5.11168,734.2532,293
106.28826,-5.08399,726.7939,293
105.96473,-5.05376,719.3377,293
105.63382,-5.02085,711.8854,293
105.29543,-4.98522,704.4378,293
104.94945,-4.94646,696.996,293
104.59607,-4.90448,689.5607,293
104.23503,-4.85898,682.1329,293
103.86648,-4.80978,674.7135,293
103.49028,-4.75661,667.3034,293
103.10644,-4.69927,659.9033,293
102.71487,-4.63736,652.5141,293
102.31568,-4.57084,645.1366,293
101.90875,-4.49925,637.7717,293
101.49393,-4.42233,630.4201,293
101.07126,-4.33988,623.0826,293
100.64081,-4.25144,615.76,293
100.20239,-4.15682,608.453,293
99.756,-4.0556,601.1625,293
99.3016,-3.9475,593.8892,293
98.83916,-3.83205,586.6339,293
98.36851,-3.70892,579.3972,293
97.88974,-3.57769,572.1801,293
97.40255,-3.43801,564.9832,293
96.90713,-3.28943,557.8075,293
96.40311,-3.13152,550.6537,293
95.89063,-2.96375,543.5228,293
95.36942,-2.78568,536.4154,293
94.83942,-2.59688,529.3327,293
94.30054,-2.39661,522.2756,293
93.75259,-2.18465,515.2451,293
93.19548,-1.96016,508.2423,293
92.62901,-1.72271,501.2681,293
92.05301,-1.47153,494.3242,293
91.46729,-1.2061,487.4116,293
90.87169,-0.92577,480.5316,293
90.26587,-0.62977,473.6859,293
89.6497,-0.31738,466.876,293
89.02291,0.01209,460.1035,293
88.38524,0.35951,453.3705,293
87.7363,0.72568,446.679,293
87.0759,1.11139,440.031,293
86.40355,1.51768,433.4289,293
85.71906,1.94533,426.8752,293
85.02182,2.39542,420.3729,293
84.31145,2.86882,413.9247,293
83.58764,3.36665,407.5339,293
82.84971,3.88984,401.2039,293
82.09715,4.43973,394.9385,293
81.32945,5.01722,388.7419,293
80.54591,5.62358,382.6184,293
79.74599,6.25993,376.5726,293
78.92872,6.92752,370.6098,293
78.09356,7.62755,364.7352,293
77.23949,8.36119,358.9551,293
76.36569,9.12968,353.2755,293
75.47111,9.9343,347.7034,293
74.55487,10.77606,342.246,293
73.61572,11.65617,336.911,293
72.65238,12.57564,331.7067,293
71.66368,13.53554,326.6421,293
70.64802,14.53662,321.7264,293
69.60411,15.57958,316.9695,293
68.53023,16.66504,312.3818,293
67.42455,17.79322,307.9742,293
66.28531,18.96432,303.7583,293
65.11037,20.1781,299.7458,293
63.89781,21.43398,295.9493,293
62.64521,22.73115,292.3812,293
61.35006,24.06817,289.0544,293
60.00981,25.44326,285.9823,293
58.62182,26.85413,283.1782,293
57.18321,28.29803,280.655,293
55.69072,29.77149,278.426,293
54.14141,31.27052,276.5037,293
52.53184,32.79058,274.9006,293
50.85885,34.32645,273.6282,293
49.11899,35.87259,272.6973,293
47.30867,37.42266,272.1178,293
45.42494,38.97001,271.8983,293
43.46435,40.50747,272.0464,293
41.42418,42.02798,272.5682,293
39.3018,43.52383,273.4682,293
37.09527,44.98733,274.7497,293
34.80336,46.4111,276.414,293
32.42542,47.78777,278.461,293
29.96225,49.11035,280.8892,293
27.41563,50.37201,283.6956,293
24.78891,51.56687,286.8755,293
22.08694,52.68964,290.423,293
19.31622,53.73562,294.331,293
16.48544,54.70106,298.5915,293
13.60444,55.58339,303.1952,293
10.68526,56.38049,308.1324,293
7.74095,57.09182,313.3924,293
4.78614,57.71739,318.964,293
1.83593,58.25832,324.8356,293
358.90591,58.71649,330.9955,293
356.01153,59.09478,337.4314,293
353.16752,59.3965,344.1312,293
350.38781,59.62569,351.0826,293
347.68501,59.78654,358.2733,293
345.0703,59.88387,365.6911,293
342.55262,59.92231,373.3239,293
340.13972,59.90672,381.1596,293
337.8373,59.84174,389.1869,293
335.64948,59.73199,397.3939,293
333.57865,59.5818,405.7696,293
331.62614,59.3953,414.3029,293
329.7918,59.17617,422.9833,293
328.07499,58.92782,431.8003,293
326.4739,58.65341,440.7442,293
324.98605,58.35581,449.8053,293
323.60861,58.03729,458.9745,293
322.33838,57.70022,468.2432,293
321.17174,57.34635,477.6032,293
320.10515,56.97731,487.0469,293
319.13507,56.5946,496.5672,293
318.25711,56.19945,506.1577,293
317.46789,55.79271,515.8126,293
316.76327,55.37541,525.5268,293
316.1394,54.94821,535.2958,293
315.59248,54.51175,545.1163,293
315.11853,54.06659,554.9855,293
314.71366,53.6133,564.9012,293
314.37419,53.15223,574.8625,293
314.09607,52.68388,584.869,293
313.8752,52.20883,594.9214,293
313.708,51.72752,605.021,293
313.59017,51.24062,615.1698,293
313.51768,50.74867,625.3707,293
313.48638,50.25257,635.6267,293
313.49194,49.75335,645.9419,293
313.53021,49.2519,656.3202,293
313.59653,48.74945,666.7656,293
313.68663,48.24755,677.2823,293
313.79578,47.74768,687.8741,293
313.91939,47.25177,698.544,293
314.0527,46.76174,709.2945,293
314.19089,46.2798,720.1273,293
314.3293,45.80831,731.0423,293
314.46306,45.34979,742.0388,293
314.58714,44.90696,753.1142,293
314.69697,44.48253,764.2645,293
314.78786,44.07945,775.4842,293
314.85526,43.70043,786.7666,293
314.89455,43.34836,798.1038,293
314.90156,43.026,809.4872,293
314.8726,42.73575,820.9079,293
314.80377,42.47983,832.3574,293
314.69216,42.2601,843.8279,293
314.53499,42.07795,855.313,293
314.33024,41.93413,866.809,293
314.07713,41.82882,878.3142,293
313.77545,41.76125,889.8305,293
313.42598,41.73005,901.3626,293
313.03149,41.73259,912.9182,293
312.59554,41.76543,924.5078,293
312.12392,41.82407,936.1428,293
311.62407,41.90297,947.8352,293
311.10562,41.99576,959.5956,293
310.57989,42.09499,971.4313,293
310.06027,42.1927,983.3455,293
309.56166,42.28047,995.335,293
309.09978,42.34976,1007.3912,293
308.69129,42.39212,1019.4995,293
308.35181,42.39954,1031.6423,293
308.09583,42.36518,1043.8007,293
307.93449,42.28338,1055.959,293
307.87516,42.15051,1068.1085,293
307.91913,41.96547,1080.2503,293
308.06147,41.73043,1092.3965,293
308.28959,41.45082,1104.5694,293
308.58338,41.13669,1116.7958,293
308.91536,40.80202,1129.1,293
309.25195,40.46545,1141.4952,293
309.55603,40.14832,1153.9769,293
309.78888,39.874,1166.5211,293
309.91481,39.66493,1179.0905,293
309.90451,39.53925,1191.6475,293
309.74052,39.50777,1204.1726,293
309.42188,39.56997,1216.677,293
308.96891,39.71184,1229.2033,293
308.4264,39.90457,1241.8064,293
307.86312,40.10754,1254.522,293
307.36558,40.27211,1267.3372,293
307.02481,40.35033,1280.1896,293
306.91405,40.30435,1293.0055,293
307.06382,40.11798,1305.7624,293
307.44133,39.80693,1318.5211,293
307.94215,39.42515,1331.3839,293
308.40629,39.06162,1344.3893,293
308.65771,38.81972,1357.4492,293
308.56404,38.77986,1370.4352,293
308.10246,38.95427,1383.3543,293
307.40982,39.25776,1396.3714,293
306.7767,39.52288,1409.5633,293
306.53742,39.56964,1422.7522,293
306.85661,39.31079,1435.8106,293
307.53943,38.84687,1448.9574,293
308.06229,38.46806,1462.3007,293
307.91981,38.47162,1475.5319,293
307.11793,38.85043,1488.7279,293
113.06645,-6.12793,1370.0006,294
113.11689,-6.12876,1364.6207,294
113.16692,-6.12901,1359.2187,294
113.21621,-6.12874,1353.7947,294
113.26508,-6.1279,1348.3483,294
113.31317,-6.12645,1342.8798,294
113.36061,-6.12443,1337.3887,294
113.40732,-6.1219,1331.875,294
113.4533,-6.11885,1326.3386,294
113.49845,-6.11533,1320.7793,294
113.54282,-6.11121,1315.1969,294
113.58632,-6.10653,1309.5914,294
113.62891,-6.10143,1303.9625,294
113.67053,-6.09582,1298.3102,294
113.71125,-6.08979,1292.6341,294
113.75078,-6.08326,1286.9343,294
113.78927,-6.07627,1281.2106,294
113.82671,-6.06883,1275.4627,294
113.86283,-6.06106,1269.6905,294
113.89777,-6.0528,1263.8939,294
113.93149,-6.04418,1258.0725,294
113.96376,-6.03521,1252.2264,294
113.99466,-6.02583,1246.3554,294
114.02403,-6.01615,1240.4591,294
114.05195,-6.00612,1234.5375,294
114.07825,-5.99582,1228.5904,294
114.10287,-5.98519,1222.6176,294
114.12587,-5.9743,1216.619,294
114.14701,-5.96316,1210.5944,294
114.16636,-5.95186,1204.5435,294
114.18372,-5.94027,1198.4662,294
114.19914,-5.92849,1192.3625,294
114.21241,-5.91651,1186.2319,294
114.22356,-5.90443,1180.0746,294
114.23254,-5.89215,1173.8901,294
114.2391,-5.87983,1167.6785,294
114.24342,-5.86737,1161.4396,294
114.24521,-5.8549,1155.1732,294
114.24445,-5.84235,1148.8793,294
114.24112,-5.82971,1142.5576,294
114.23497,-5.81712,1136.208,294
114.22613,-5.80463,1129.8305,294
114.21437,-5.79201,1123.425,294
114.1996,-5.77954,1116.9913,294
114.18179,-5.76714,1110.5296,294
114.1607,-5.7548,1104.0395,294
114.13652,-5.74265,1097.5211,294
114.10884,-5.73057,1090.9745,294
114.07772,-5.71866,1084.3996,294
114.04314,-5.7069,1077.7964,294
114.00484,-5.69544,1071.1649,294
113.96283,-5.68405,1064.5052,294
113.917,-5.67301,1057.8175,294
113.86715,-5.66209,1051.1016,294
113.81326,-5.65152,1044.3579,294
113.7553,-5.64121,1037.5864,294
113.69304,-5.63115,1030.7873,294
113.62648,-5.62136,1023.9608,294
113.55539,-5.61182,1017.1071,294
113.47983,-5.60263,1010.2266,294
113.39965,-5.59374,1003.3193,294
113.31463,-5.58516,996.3857,294
113.22477,-5.57689,989.426,294
113.13007,-5.5689,982.4408,294
113.03022,-5.56127,975.4304,294
112.92526,-5.55384,968.3951,294
112.81509,-5.54667,961.3354,294
112.6996,-5.53991,954.2519,294
112.57863,-5.53332,947.1451,294
112.45218,-5.52688,940.0155,294
112.32013,-5.52076,932.8636,294
112.18229,-5.51484,925.6903,294
112.03875,-5.50905,918.4959,294
111.88937,-5.50335,911.2812,294
111.73394,-5.49775,904.0471,294
111.57252,-5.49217,896.7941,294
111.40496,-5.48672,889.523,294
111.23119,-5.48107,882.2346,294
111.05122,-5.47544,874.9297,294
110.86491,-5.46954,867.6091,294
110.67209,-5.46348,860.2738,294
110.47278,-5.4571,852.9245,294
110.267,-5.4504,845.562,294
110.05456,-5.44323,838.1876,294
109.83546,-5.43559,830.8019,294
109.6097,-5.42724,823.4059,294
109.37705,-5.41818,816.0005,294
109.13752,-5.4084,808.5867,294
108.89119,-5.39763,801.1655,294
108.63788,-5.38594,793.7378,294
108.37755,-5.37301,786.3046,294
108.11028,-5.3588,778.867,294
107.83586,-5.34329,771.4258,294
107.55433,-5.32612,763.9819,294
107.26573,-5.30737,756.5366,294
106.96979,-5.28672,749.0905,294
106.6667,-5.26408,741.6447,294
106.35642,-5.23935,734.2003,294
106.03882,-5.21226,726.7579,294
105.71388,-5.18259,719.3187,294
105.38168,-5.15019,711.8835,294
105.04207,-5.11502,704.4533,294
104.69505,-5.07664,697.0288,294
104.34065,-5.03504,689.611,294
103.97876,-4.98982,682.2007,294
103.60936,-4.94091,674.7988,294
103.23249,-4.88795,667.4061,294
102.84817,-4.83072,660.0234,294
